user_id,first_session_day,last_session_day,total_sessions,total_user_energy,distinct_stations_used,first_session_date,last_session_date,active_span_days
2228431,8/29/2018,8/29/2018,1,7.935,1,2018-08-29,2018-08-29,0
2228461,6/30/2018,6/30/2018,1,4.475,1,2018-06-30,2018-06-30,0
22289081,8/15/2020,9/19/2020,2,9.959,2,2020-08-15,2020-09-19,35
22292991,8/13/2020,9/6/2020,4,29.587,1,2020-08-13,2020-09-06,24
222941,9/5/2016,9/5/2016,1,8.619156,1,2016-09-05,2016-09-05,0
22295961,12/24/2020,12/24/2020,1,1.451,1,2020-12-24,2020-12-24,0
2229821,7/10/2018,7/30/2018,4,58.754999999999995,4,2018-07-10,2018-07-30,20
22300051,10/18/2020,10/18/2020,1,17.093,1,2020-10-18,2020-10-18,0
223051,8/11/2016,9/16/2020,4,85.49973899999999,4,2016-08-11,2020-09-16,1497
223069,1/16/2017,1/20/2017,3,23.682000000000002,2,2017-01-16,2017-01-20,4
22311841,10/13/2020,9/30/2020,5,72.76,2,2020-10-13,2020-09-30,-13
2231251,8/21/2019,8/21/2019,1,11.911,1,2019-08-21,2019-08-21,0
2231321,1/7/2019,1/7/2019,1,1.992,1,2019-01-07,2019-01-07,0
2231641,7/7/2018,7/7/2018,1,6.717,1,2018-07-07,2018-07-07,0
2232151,1/18/2019,9/7/2018,70,338.246,8,2019-01-18,2018-09-07,-133
223229,10/9/2017,2/3/2018,4,29.453,4,2017-10-09,2018-02-03,117
22324321,11/6/2020,11/6/2020,1,2.006,1,2020-11-06,2020-11-06,0
2232521,10/27/2018,9/8/2018,15,64.55,3,2018-10-27,2018-09-08,-49
22325221,8/19/2020,9/30/2020,3,61.099999999999994,2,2020-08-19,2020-09-30,42
223255,10/11/2016,10/13/2016,2,11.781040999999998,2,2016-10-11,2016-10-13,2
2232761,10/20/2019,10/20/2019,1,9.106,1,2019-10-20,2019-10-20,0
22330031,12/16/2020,12/2/2020,2,12.722999999999999,2,2020-12-16,2020-12-02,-14
223315,7/18/2018,7/18/2018,1,7.675,1,2018-07-18,2018-07-18,0
223331,2/23/2019,2/23/2019,1,5.799,1,2019-02-23,2019-02-23,0
2233491,9/29/2018,9/29/2018,1,2.808,1,2018-09-29,2018-09-29,0
22335481,10/4/2020,9/20/2020,2,2.5119999999999996,2,2020-10-04,2020-09-20,-14
2233581,11/3/2018,5/11/2019,2,16.64,2,2018-11-03,2019-05-11,189
22341031,10/10/2020,9/4/2020,11,20.739,3,2020-10-10,2020-09-04,-36
22341111,10/16/2020,12/16/2020,2,20.798000000000002,2,2020-10-16,2020-12-16,61
2234121,10/11/2018,9/24/2018,2,27.886000000000003,1,2018-10-11,2018-09-24,-17
22341291,10/1/2020,12/3/2020,24,275.042,3,2020-10-01,2020-12-03,63
22341491,10/10/2020,9/6/2020,14,105.35,3,2020-10-10,2020-09-06,-34
22342331,11/13/2020,11/13/2020,1,7.053,1,2020-11-13,2020-11-13,0
2234241,5/1/2019,5/1/2019,1,7.343,1,2019-05-01,2019-05-01,0
22349431,10/10/2020,11/14/2020,3,92.713,2,2020-10-10,2020-11-14,35
223537,11/27/2018,9/23/2019,2,33.648,2,2018-11-27,2019-09-23,300
22354011,10/10/2020,9/28/2020,7,88.437,2,2020-10-10,2020-09-28,-12
22356611,11/11/2020,11/11/2020,1,6.414,1,2020-11-11,2020-11-11,0
2235711,10/17/2018,8/18/2019,3,15.79,3,2018-10-17,2019-08-18,305
22370041,8/28/2020,8/28/2020,1,6.62,1,2020-08-28,2020-08-28,0
223713,10/14/2016,10/14/2016,1,10.631889,1,2016-10-14,2016-10-14,0
22372231,8/28/2020,8/28/2020,1,4.862,1,2020-08-28,2020-08-28,0
22373521,10/10/2020,8/28/2020,4,25.534,3,2020-10-10,2020-08-28,-43
223741,1/10/2020,9/30/2019,84,640.375934,12,2020-01-10,2019-09-30,-102
2237541,6/18/2018,7/2/2018,5,100.014,4,2018-06-18,2018-07-02,14
2237551,10/20/2018,8/28/2019,4,57.203,4,2018-10-20,2019-08-28,312
223763,11/23/2019,5/18/2019,3,20.457,3,2019-11-23,2019-05-18,-189
2237671,5/31/2018,5/31/2018,1,13.947,1,2018-05-31,2018-05-31,0
223809,1/26/2018,7/28/2018,3,58.884699,3,2018-01-26,2018-07-28,183
22390211,9/25/2020,9/25/2020,1,13.98,1,2020-09-25,2020-09-25,0
2239371,11/21/2018,9/6/2018,22,147.151,10,2018-11-21,2018-09-06,-76
2239441,10/11/2018,9/7/2018,38,368.692,4,2018-10-11,2018-09-07,-34
22396121,9/1/2020,9/1/2020,1,5.843,1,2020-09-01,2020-09-01,0
22396251,10/24/2020,10/24/2020,1,1.887,1,2020-10-24,2020-10-24,0
224005,5/2/2018,8/27/2017,2,16.567999999999998,2,2018-05-02,2017-08-27,-248
2240541,3/5/2019,3/5/2019,1,14.411,1,2019-03-05,2019-03-05,0
2240841,9/7/2019,9/7/2019,1,2.68,1,2019-09-07,2019-09-07,0
22408601,12/6/2020,12/6/2020,1,28.49,1,2020-12-06,2020-12-06,0
224091,4/5/2017,4/5/2017,1,2.92,1,2017-04-05,2017-04-05,0
224101,1/13/2017,9/6/2019,47,380.598474,9,2017-01-13,2019-09-06,966
2241161,10/6/2019,8/17/2019,2,6.045,2,2019-10-06,2019-08-17,-50
2241551,1/10/2020,1/10/2020,1,12.341,1,2020-01-10,2020-01-10,0
22416231,9/5/2020,9/5/2020,1,7.053,1,2020-09-05,2020-09-05,0
2241801,9/2/2019,9/2/2019,1,0.674,1,2019-09-02,2019-09-02,0
22419351,9/11/2020,9/7/2020,4,78.679,3,2020-09-11,2020-09-07,-4
2242041,7/11/2018,7/19/2018,2,4.679,2,2018-07-11,2018-07-19,8
22422681,9/6/2020,9/6/2020,1,0.33,1,2020-09-06,2020-09-06,0
22423761,11/10/2020,11/9/2020,3,16.195999999999998,1,2020-11-10,2020-11-09,-1
2242401,12/6/2018,9/4/2020,2,16.303,1,2018-12-06,2020-09-04,638
22425361,9/10/2020,9/10/2020,1,1.528,1,2020-09-10,2020-09-10,0
2242651,1/28/2020,9/14/2018,13,105.083,4,2020-01-28,2018-09-14,-501
2242661,9/8/2018,9/8/2018,1,6.573,1,2018-09-08,2018-09-08,0
22430841,9/26/2020,9/26/2020,1,10.159,1,2020-09-26,2020-09-26,0
224313,8/23/2016,8/29/2016,2,10.166132000000001,2,2016-08-23,2016-08-29,6
2243691,11/20/2018,11/20/2018,1,0.702,1,2018-11-20,2018-11-20,0
22438781,10/2/2020,9/23/2020,6,154.847,3,2020-10-02,2020-09-23,-9
2243991,5/26/2019,6/5/2019,3,4.133,3,2019-05-26,2019-06-05,10
224427,10/12/2016,9/4/2017,11,5.821791999999999,6,2016-10-12,2017-09-04,327
2244401,11/12/2019,11/12/2019,1,12.727,1,2019-11-12,2019-11-12,0
224451,1/4/2019,1/4/2019,1,8.634,1,2019-01-04,2019-01-04,0
22447601,10/1/2020,10/8/2020,3,73.57300000000001,2,2020-10-01,2020-10-08,7
224483,2/19/2017,8/1/2017,25,205.086,15,2017-02-19,2017-08-01,163
2244831,7/6/2018,7/6/2018,1,3.37,1,2018-07-06,2018-07-06,0
22450101,10/10/2020,9/12/2020,4,57.009,2,2020-10-10,2020-09-12,-28
22452991,12/6/2020,12/6/2020,1,4.124,1,2020-12-06,2020-12-06,0
224549,1/5/2018,1/5/2018,1,12.05,1,2018-01-05,2018-01-05,0
2245781,5/29/2019,8/9/2018,3,18.692999999999998,3,2019-05-29,2018-08-09,-293
22457901,10/27/2020,10/27/2020,1,17.498,1,2020-10-27,2020-10-27,0
2246001,7/16/2018,7/16/2018,1,8.769,1,2018-07-16,2018-07-16,0
2246251,1/27/2019,8/21/2018,5,13.831,3,2019-01-27,2018-08-21,-159
2246301,8/31/2018,8/31/2018,1,7.248,1,2018-08-31,2018-08-31,0
22464251,10/18/2020,9/13/2020,2,35.159000000000006,1,2020-10-18,2020-09-13,-35
224647,12/20/2018,12/20/2018,1,13.072,1,2018-12-20,2018-12-20,0
224653,1/9/2018,9/28/2016,7,13.009314999999999,3,2018-01-09,2016-09-28,-468
224695,11/21/2016,11/21/2016,1,5.452,1,2016-11-21,2016-11-21,0
2247121,6/12/2019,6/12/2019,1,19.167,1,2019-06-12,2019-06-12,0
2247281,10/26/2018,10/26/2018,1,1.614,1,2018-10-26,2018-10-26,0
224739,9/1/2017,9/1/2017,1,0.935,1,2017-09-01,2017-09-01,0
22478201,9/16/2020,9/16/2020,1,6.515,1,2020-09-16,2020-09-16,0
224791,11/10/2016,11/10/2016,1,7.945,1,2016-11-10,2016-11-10,0
2248301,1/1/2019,9/4/2018,28,115.899,6,2019-01-01,2018-09-04,-119
224839,10/18/2016,8/6/2016,5,47.493950999999996,5,2016-10-18,2016-08-06,-73
2248861,6/3/2018,6/3/2018,1,14.93,1,2018-06-03,2018-06-03,0
224915,1/25/2017,10/13/2016,2,15.128846,1,2017-01-25,2016-10-13,-104
224921,1/17/2018,9/7/2018,20,162.804437,5,2018-01-17,2018-09-07,233
22495491,12/5/2020,12/5/2020,1,4.059,1,2020-12-05,2020-12-05,0
2249591,10/15/2018,9/14/2018,20,129.397,2,2018-10-15,2018-09-14,-31
22498241,10/17/2020,10/17/2020,1,4.591,1,2020-10-17,2020-10-17,0
22499801,11/8/2020,11/8/2020,1,0.664,1,2020-11-08,2020-11-08,0
225013,8/17/2018,8/17/2018,1,4.054,1,2018-08-17,2018-08-17,0
2250311,6/2/2018,9/28/2018,2,20.828,1,2018-06-02,2018-09-28,118
225123,10/11/2017,9/14/2017,3,32.137,2,2017-10-11,2017-09-14,-27
22513,1/11/2019,12/23/2017,2,15.248999999999999,2,2019-01-11,2017-12-23,-384
22513631,10/31/2020,12/20/2020,2,20.02,2,2020-10-31,2020-12-20,50
225137,12/13/2017,7/5/2017,29,476.319,8,2017-12-13,2017-07-05,-161
22517011,10/3/2020,10/3/2020,1,7.937,1,2020-10-03,2020-10-03,0
225177,7/31/2019,7/31/2019,1,0.267,1,2019-07-31,2019-07-31,0
22524401,10/1/2020,10/2/2020,3,48.538,3,2020-10-01,2020-10-02,1
2252651,10/30/2018,9/9/2018,5,18.358,3,2018-10-30,2018-09-09,-51
2252691,12/8/2018,9/6/2018,3,13.38,1,2018-12-08,2018-09-06,-93
225301,3/24/2019,3/24/2019,1,5.904,1,2019-03-24,2019-03-24,0
22530221,10/28/2020,11/15/2020,2,23.532,2,2020-10-28,2020-11-15,18
225303,1/14/2018,1/9/2018,2,14.977,2,2018-01-14,2018-01-09,-5
22533221,10/10/2020,12/20/2020,10,57.245,5,2020-10-10,2020-12-20,71
225343,8/19/2016,9/5/2016,2,16.466911,2,2016-08-19,2016-09-05,17
225347,3/24/2019,3/24/2019,1,6.056,1,2019-03-24,2019-03-24,0
22535431,10/12/2020,11/9/2020,9,81.036,4,2020-10-12,2020-11-09,28
225359,1/25/2020,9/28/2019,31,263.756,5,2020-01-25,2019-09-28,-119
2253641,12/1/2019,9/15/2018,6,33.019,2,2019-12-01,2018-09-15,-442
225379,12/3/2016,12/3/2016,1,0.553,1,2016-12-03,2016-12-03,0
2253811,11/7/2018,4/5/2019,2,27.133,2,2018-11-07,2019-04-05,149
2254211,10/12/2019,9/7/2019,9,75.052,5,2019-10-12,2019-09-07,-35
225423,11/1/2018,9/13/2018,11,87.322,8,2018-11-01,2018-09-13,-49
2254291,10/19/2019,10/19/2019,1,8.292,1,2019-10-19,2019-10-19,0
22543801,10/3/2020,9/26/2020,3,16.202,2,2020-10-03,2020-09-26,-7
22543861,10/16/2020,10/16/2020,1,7.822,1,2020-10-16,2020-10-16,0
225447,1/19/2017,1/19/2017,1,2.611,1,2017-01-19,2017-01-19,0
225459,1/23/2020,9/15/2017,21,82.066,8,2020-01-23,2017-09-15,-860
225479,8/18/2018,8/18/2018,1,1.725,1,2018-08-18,2018-08-18,0
225499,2/10/2017,9/6/2016,7,89.585965,4,2017-02-10,2016-09-06,-157
2255031,1/23/2020,8/27/2020,11,56.072,3,2020-01-23,2020-08-27,217
22552591,10/7/2020,9/26/2020,2,10.437000000000001,2,2020-10-07,2020-09-26,-11
2255351,6/22/2018,6/22/2018,1,6.746,1,2018-06-22,2018-06-22,0
22556721,9/27/2020,9/27/2020,1,11.516,1,2020-09-27,2020-09-27,0
2256011,1/11/2019,8/7/2019,64,593.113,12,2019-01-11,2019-08-07,208
2256181,1/19/2020,1/19/2020,1,3.542,1,2020-01-19,2020-01-19,0
2256541,1/12/2019,9/22/2018,10,44.393,4,2019-01-12,2018-09-22,-112
225665,11/28/2017,6/3/2019,4,11.424,3,2017-11-28,2019-06-03,552
22566991,9/30/2020,9/30/2020,1,4.896,1,2020-09-30,2020-09-30,0
225683,10/20/2016,10/20/2016,1,16.128773,1,2016-10-20,2016-10-20,0
225701,12/26/2016,9/18/2016,7,26.790776,4,2016-12-26,2016-09-18,-99
22572741,10/30/2020,9/29/2020,8,39.236,3,2020-10-30,2020-09-29,-31
225735,12/22/2017,6/7/2019,2,4.859999999999999,2,2017-12-22,2019-06-07,532
225743,1/13/2018,1/13/2018,1,6.679,1,2018-01-13,2018-01-13,0
225753,1/2/2018,6/27/2019,6,68.363,3,2018-01-02,2019-06-27,541
2257801,3/31/2019,6/16/2019,5,31.901,5,2019-03-31,2019-06-16,77
225871,4/6/2017,4/6/2017,1,6.687,1,2017-04-06,2017-04-06,0
22589591,12/5/2020,12/5/2020,1,4.543,1,2020-12-05,2020-12-05,0
225909,7/22/2017,7/22/2017,1,7.077,1,2017-07-22,2017-07-22,0
225915,1/1/2018,7/31/2017,2,7.788,1,2018-01-01,2017-07-31,-154
225949,8/11/2019,8/11/2019,1,7.98,1,2019-08-11,2019-08-11,0
22600261,12/5/2020,12/5/2020,1,11.164,1,2020-12-05,2020-12-05,0
2260391,10/24/2020,10/24/2020,1,6.857,1,2020-10-24,2020-10-24,0
22607201,10/18/2020,10/18/2020,1,6.366,1,2020-10-18,2020-10-18,0
226075,8/10/2018,8/21/2018,2,2.822,2,2018-08-10,2018-08-21,11
22608181,10/3/2020,10/3/2020,1,3.578,1,2020-10-03,2020-10-03,0
22608271,11/11/2020,12/30/2020,2,23.221,1,2020-11-11,2020-12-30,49
226083,1/26/2018,7/6/2019,6,41.808,4,2018-01-26,2019-07-06,526
22609431,10/30/2020,10/30/2020,1,7.624,1,2020-10-30,2020-10-30,0
22610181,10/4/2020,10/4/2020,1,19.775,1,2020-10-04,2020-10-04,0
22613,11/17/2018,7/25/2019,4,28.012999999999998,3,2018-11-17,2019-07-25,250
2261581,2/5/2020,9/26/2020,2,37.302,2,2020-02-05,2020-09-26,234
226169,11/15/2019,8/19/2018,2,11.974,2,2019-11-15,2018-08-19,-453
2261691,6/25/2018,7/27/2018,2,9.547,1,2018-06-25,2018-07-27,32
22617161,12/22/2020,12/22/2020,1,19.659,1,2020-12-22,2020-12-22,0
226229,11/1/2017,11/1/2017,1,19.968,1,2017-11-01,2017-11-01,0
2262361,12/16/2019,8/25/2019,5,20.267,4,2019-12-16,2019-08-25,-113
226247,1/8/2017,8/23/2017,5,42.631,5,2017-01-08,2017-08-23,227
2262611,1/19/2019,2/13/2019,2,11.392,2,2019-01-19,2019-02-13,25
22627261,10/22/2020,11/30/2020,3,5.546,2,2020-10-22,2020-11-30,39
226287,2/7/2020,6/21/2019,2,23.719,2,2020-02-07,2019-06-21,-231
226319,10/28/2017,9/1/2018,8,60.649,5,2017-10-28,2018-09-01,308
2263231,1/18/2020,8/31/2019,3,16.218,2,2020-01-18,2019-08-31,-140
2263531,10/14/2020,8/8/2018,3,11.175,2,2020-10-14,2018-08-08,-798
226393,1/16/2018,9/26/2017,6,58.463,3,2018-01-16,2017-09-26,-112
22642921,10/21/2020,10/21/2020,1,5.416,1,2020-10-21,2020-10-21,0
226435,1/15/2018,9/8/2018,81,462.712117,10,2018-01-15,2018-09-08,236
226453,4/26/2018,4/26/2018,1,7.373,1,2018-04-26,2018-04-26,0
2264771,11/1/2018,8/23/2018,2,8.041,2,2018-11-01,2018-08-23,-70
226489,10/14/2017,9/24/2018,10,21.406,2,2017-10-14,2018-09-24,345
2264891,11/9/2019,7/3/2019,7,27.251,4,2019-11-09,2019-07-03,-129
226511,11/8/2018,9/27/2018,5,27.927,5,2018-11-08,2018-09-27,-42
2265511,1/10/2019,9/7/2018,186,2206.336,4,2019-01-10,2018-09-07,-125
2265631,9/26/2019,9/26/2019,1,7.801,1,2019-09-26,2019-09-26,0
22661851,10/15/2020,10/15/2020,1,12.328,1,2020-10-15,2020-10-15,0
22666921,10/19/2020,12/8/2020,19,360.89,3,2020-10-19,2020-12-08,50
22667591,10/13/2020,12/7/2020,22,725.674,2,2020-10-13,2020-12-07,55
226677,10/11/2018,10/11/2018,1,13.983,1,2018-10-11,2018-10-11,0
2266821,8/9/2018,8/9/2018,1,10.735999999999999,1,2018-08-09,2018-08-09,0
2267,6/3/2019,7/13/2019,2,8.471,2,2019-06-03,2019-07-13,40
22671701,10/13/2020,10/13/2020,1,3.057,1,2020-10-13,2020-10-13,0
226731,12/12/2017,7/24/2020,4,17.740000000000002,3,2017-12-12,2020-07-24,955
226747,1/16/2017,7/21/2017,36,217.293153,13,2017-01-16,2017-07-21,186
2268,11/30/2018,2/23/2019,2,17.162,2,2018-11-30,2019-02-23,85
226809,1/19/2017,9/20/2018,4,25.240000000000002,1,2017-01-19,2018-09-20,609
22682081,10/21/2020,10/29/2020,4,51.057,2,2020-10-21,2020-10-29,8
226833,1/18/2019,9/12/2017,13,54.334949,8,2019-01-18,2017-09-12,-493
2268591,10/14/2019,8/21/2019,4,24.276,4,2019-10-14,2019-08-21,-54
22688281,10/16/2020,10/16/2020,1,6.615,1,2020-10-16,2020-10-16,0
226947,11/29/2019,11/29/2019,1,19.673,1,2019-11-29,2019-11-29,0
2269491,5/16/2020,5/16/2020,1,8.712,1,2020-05-16,2020-05-16,0
226977,1/18/2019,8/29/2018,18,93.699814,9,2019-01-18,2018-08-29,-142
2269821,5/31/2019,5/31/2019,1,16.684,1,2019-05-31,2019-05-31,0
2269971,1/16/2019,9/10/2018,68,1670.088,9,2019-01-16,2018-09-10,-128
22701651,12/20/2020,12/6/2020,2,4.1530000000000005,1,2020-12-20,2020-12-06,-14
2270231,1/10/2020,9/9/2019,167,1146.797,16,2020-01-10,2019-09-09,-123
2270421,6/5/2018,9/13/2018,6,42.881,2,2018-06-05,2018-09-13,100
227065,1/25/2017,9/8/2016,20,91.186216,3,2017-01-25,2016-09-08,-139
227121,10/1/2018,9/9/2019,145,1497.549,6,2018-10-01,2019-09-09,343
227135,6/30/2018,6/30/2018,1,6.595,1,2018-06-30,2018-06-30,0
2271511,2/23/2020,9/22/2019,7,54.979,5,2020-02-23,2019-09-22,-154
22716391,11/29/2020,11/29/2020,1,5.756,1,2020-11-29,2020-11-29,0
22721131,10/22/2020,11/5/2020,6,93.91499999999999,2,2020-10-22,2020-11-05,14
2272151,6/11/2018,6/8/2018,4,47.913,2,2018-06-11,2018-06-08,-3
22722971,10/22/2020,10/22/2020,1,3.116,1,2020-10-22,2020-10-22,0
2272391,1/14/2019,1/14/2019,1,11.746,1,2019-01-14,2019-01-14,0
22725921,10/22/2020,10/22/2020,1,9.842,1,2020-10-22,2020-10-22,0
2272741,6/5/2019,6/5/2019,1,3.933,1,2019-06-05,2019-06-05,0
22728911,10/23/2020,10/23/2020,1,4.09,1,2020-10-23,2020-10-23,0
2272961,8/13/2019,8/13/2019,1,19.041,1,2019-08-13,2019-08-13,0
22730921,10/23/2020,12/5/2020,3,32.037,2,2020-10-23,2020-12-05,43
22731971,12/10/2020,12/10/2020,1,0.914,1,2020-12-10,2020-12-10,0
227323,1/5/2017,9/27/2016,18,177.138049,4,2017-01-05,2016-09-27,-100
227357,1/27/2018,9/15/2018,9,32.127,5,2018-01-27,2018-09-15,231
227369,10/13/2017,11/21/2019,2,8.059000000000001,2,2017-10-13,2019-11-21,769
2274461,11/20/2018,9/30/2018,2,10.187,2,2018-11-20,2018-09-30,-51
22745871,10/25/2020,11/8/2020,6,55.07,3,2020-10-25,2020-11-08,14
227485,4/15/2018,4/15/2018,1,2.677,1,2018-04-15,2018-04-15,0
227519,5/29/2019,5/29/2019,1,5.382,1,2019-05-29,2019-05-29,0
2275321,1/6/2020,9/5/2019,114,2354.559,6,2020-01-06,2019-09-05,-123
227569,9/25/2018,9/25/2018,1,5.045,1,2018-09-25,2018-09-25,0
227575,11/18/2016,8/31/2016,2,18.724046,1,2016-11-18,2016-08-31,-79
2276111,1/3/2019,1/3/2019,1,5.64,1,2019-01-03,2019-01-03,0
227621,8/13/2017,8/25/2017,2,3.4019999999999997,2,2017-08-13,2017-08-25,12
22762191,11/19/2020,12/9/2020,8,40.364000000000004,3,2020-11-19,2020-12-09,20
22766741,10/29/2020,10/29/2020,2,15.497,2,2020-10-29,2020-10-29,0
2276741,4/7/2019,9/21/2019,2,9.511,1,2019-04-07,2019-09-21,167
227681,5/26/2019,5/26/2019,1,2.306,1,2019-05-26,2019-05-26,0
227685,11/5/2016,8/11/2016,2,15.105031,2,2016-11-05,2016-08-11,-86
227689,11/11/2018,6/28/2018,17,50.978,6,2018-11-11,2018-06-28,-136
227691,1/1/2019,8/19/2018,8,20.167584,5,2019-01-01,2018-08-19,-135
227711,12/11/2018,12/11/2018,1,5.091,1,2018-12-11,2018-12-11,0
227715,1/21/2017,9/14/2016,22,46.285601,10,2017-01-21,2016-09-14,-129
227729,1/16/2017,7/24/2018,11,56.644,7,2017-01-16,2018-07-24,554
22775671,11/13/2020,12/3/2020,6,47.378,2,2020-11-13,2020-12-03,20
22775741,10/31/2020,12/5/2020,2,8.859,2,2020-10-31,2020-12-05,35
22777991,11/8/2020,11/8/2020,1,1.776,1,2020-11-08,2020-11-08,0
2277811,12/30/2019,9/7/2019,5,14.972,5,2019-12-30,2019-09-07,-114
227827,10/11/2019,9/7/2018,16,117.592,8,2019-10-11,2018-09-07,-399
22782741,12/10/2020,12/5/2020,5,127.061,1,2020-12-10,2020-12-05,-5
22785281,11/27/2020,11/27/2020,1,0.355,1,2020-11-27,2020-11-27,0
2278541,6/6/2018,6/6/2018,1,11.146,1,2018-06-06,2018-06-06,0
22785511,11/1/2020,11/1/2020,1,1.467,1,2020-11-01,2020-11-01,0
227869,11/8/2019,8/25/2017,3,12.453,3,2019-11-08,2017-08-25,-805
22787631,11/4/2020,11/4/2020,1,11.608,1,2020-11-04,2020-11-04,0
2278901,10/23/2019,3/5/2020,5,17.262,2,2019-10-23,2020-03-05,134
2279511,6/11/2018,8/2/2018,3,14.369,2,2018-06-11,2018-08-02,52
22795941,11/4/2020,11/4/2020,1,16.766,1,2020-11-04,2020-11-04,0
22796081,11/3/2020,11/3/2020,1,1.32,1,2020-11-03,2020-11-03,0
22797121,11/14/2020,12/6/2020,7,247.924,2,2020-11-14,2020-12-06,22
228059,10/17/2016,10/17/2016,1,2.737578,1,2016-10-17,2016-10-17,0
22811011,11/10/2020,11/10/2020,1,53.681,1,2020-11-10,2020-11-10,0
228157,3/23/2019,3/23/2019,1,1.45,1,2019-03-23,2019-03-23,0
228169,8/18/2016,8/18/2016,1,2.528708,1,2016-08-18,2016-08-18,0
22832311,11/11/2020,12/9/2020,19,359.493,4,2020-11-11,2020-12-09,28
2283301,10/7/2018,10/7/2018,1,5.109,1,2018-10-07,2018-10-07,0
228359,10/21/2016,8/16/2017,4,18.797219,3,2016-10-21,2017-08-16,299
22837671,11/12/2020,11/12/2020,1,7.02,1,2020-11-12,2020-11-12,0
2283841,3/8/2019,3/8/2019,1,5.806,1,2019-03-08,2019-03-08,0
2284101,1/23/2020,9/16/2019,10,50.33,7,2020-01-23,2019-09-16,-129
22841671,11/22/2020,11/22/2020,1,5.498,1,2020-11-22,2020-11-22,0
2285661,6/9/2018,6/9/2018,1,8.303,1,2018-06-09,2018-06-09,0
22857191,11/14/2020,11/14/2020,1,0.577,1,2020-11-14,2020-11-14,0
22857271,11/14/2020,11/14/2020,1,7.645,1,2020-11-14,2020-11-14,0
2285741,1/19/2020,8/4/2018,16,89.741,4,2020-01-19,2018-08-04,-533
2285791,1/10/2020,9/9/2020,210,3431.302,8,2020-01-10,2020-09-09,243
228593,11/26/2016,9/16/2017,6,153.414589,2,2016-11-26,2017-09-16,294
228641,2/14/2020,2/14/2020,1,5.918,1,2020-02-14,2020-02-14,0
228667,10/2/2016,9/1/2016,10,16.624651,5,2016-10-02,2016-09-01,-31
22868861,11/16/2020,12/7/2020,29,365.225,4,2020-11-16,2020-12-07,21
2287331,5/19/2019,5/21/2019,2,28.567999999999998,1,2019-05-19,2019-05-21,2
228757,1/20/2018,9/30/2016,53,433.395315,3,2018-01-20,2016-09-30,-477
22882911,11/21/2020,11/23/2020,3,32.17,2,2020-11-21,2020-11-23,2
2288531,12/13/2018,7/22/2018,3,26.622,1,2018-12-13,2018-07-22,-144
22885541,11/24/2020,11/24/2020,1,0.682,1,2020-11-24,2020-11-24,0
228869,10/1/2016,9/15/2017,9,42.039494,4,2016-10-01,2017-09-15,349
2288881,7/25/2019,8/13/2019,2,64.08699999999999,1,2019-07-25,2019-08-13,19
22895161,11/21/2020,11/21/2020,1,8.323,1,2020-11-21,2020-11-21,0
2289751,8/9/2018,8/9/2018,1,6.441,1,2018-08-09,2018-08-09,0
22899031,11/26/2020,11/26/2020,1,9.345,1,2020-11-26,2020-11-26,0
22899631,11/25/2020,11/25/2020,1,10.69,1,2020-11-25,2020-11-25,0
228999,1/12/2017,4/9/2017,2,23.082,2,2017-01-12,2017-04-09,87
2290601,8/25/2018,8/25/2018,1,8.167,1,2018-08-25,2018-08-25,0
229079,8/2/2019,8/2/2019,1,6.427,1,2019-08-02,2019-08-02,0
2290821,1/18/2019,7/19/2018,8,39.037,2,2019-01-18,2018-07-19,-183
229103,11/5/2016,11/5/2016,1,0.031,1,2016-11-05,2016-11-05,0
229127,11/24/2018,12/16/2019,2,20.031,2,2018-11-24,2019-12-16,387
229145,11/1/2016,11/1/2016,1,1.656,1,2016-11-01,2016-11-01,0
22915021,11/24/2020,11/24/2020,1,6.724,1,2020-11-24,2020-11-24,0
229259,4/25/2018,4/25/2018,1,9.18,1,2018-04-25,2018-04-25,0
2292921,2/21/2019,2/21/2019,1,23.826,1,2019-02-21,2019-02-21,0
2293071,2/19/2020,2/19/2020,1,9.389,1,2020-02-19,2020-02-19,0
2293481,4/11/2019,4/11/2019,1,1.927,1,2019-04-11,2019-04-11,0
229351,1/23/2017,1/24/2017,2,15.883,2,2017-01-23,2017-01-24,1
22940731,11/29/2020,11/29/2020,1,3.117,1,2020-11-29,2020-11-29,0
229419,2/28/2020,2/28/2020,1,9.218,1,2020-02-28,2020-02-28,0
2294701,1/6/2019,9/4/2018,3,11.43,3,2019-01-06,2018-09-04,-124
2294841,7/13/2019,7/13/2019,1,1.605,1,2019-07-13,2019-07-13,0
2294861,1/19/2019,3/30/2019,3,9.307,2,2019-01-19,2019-03-30,70
229501,2/14/2018,2/14/2018,1,1.801,1,2018-02-14,2018-02-14,0
2295601,10/12/2020,8/7/2019,6,68.058,4,2020-10-12,2019-08-07,-432
229613,11/9/2016,5/19/2019,4,19.313000000000002,4,2016-11-09,2019-05-19,921
2296231,6/13/2018,6/13/2018,1,6.749,1,2018-06-13,2018-06-13,0
2296611,9/22/2018,9/22/2018,1,7.404,1,2018-09-22,2018-09-22,0
2296631,6/16/2018,8/4/2018,2,16.786,2,2018-06-16,2018-08-04,49
22967511,12/29/2020,12/29/2020,1,1.899,1,2020-12-29,2020-12-29,0
22970561,12/13/2020,12/5/2020,4,18.92,2,2020-12-13,2020-12-05,-8
229739,1/26/2018,4/18/2018,2,23.627000000000002,2,2018-01-26,2018-04-18,82
